,favorite_count,id,retweet_count
1850,1937,675483430902214656,1043
1851,1593,675432746517426176,610
1852,1795,675372240448454658,545
1853,1100,675362609739206656,247
1854,34389,675354435921575936,18430
1855,4124,675349384339542016,2431
1856,2919,675334060156301312,1387
1857,3790,675166823650848770,1737
1858,6601,675153376133427200,2798
1859,3912,675149409102012420,1806
1860,990,675147105808306176,258
1861,1249,675146535592706048,335
1862,2236,675145476954566656,965
1863,1359,675135153782571009,528
1864,2047,675113801096802304,839
1865,1006,675111688094527488,270
1866,2920,675109292475830276,1213
1867,1107,675047298674663426,353
1868,2835,675015141583413248,1284
1869,1023,675006312288268288,242
1870,1620,675003128568291329,504
1871,2356,674999807681908736,1185
1872,901,674805413498527744,379
1873,3141,674800520222154752,923
1874,2621,674793399141146624,1171
1875,1150,674790488185167872,271
1876,845,674788554665512960,222
1877,2099,674781762103414784,1294
1878,1184,674774481756377088,510
1879,1917,674767892831932416,856
1880,822,674764817387900928,256
1881,1421,674754018082705410,479
1882,1533,674752233200820224,498
1883,1466,674743008475090944,585
1884,513,674742531037511680,54
1885,1170,674739953134403584,422
1886,672,674737130913071104,99
1887,1196,674690135443775488,499
1888,1684,674670581682434048,696
1889,959,674664755118911488,271
1890,1495,674646392044941312,535
1891,1073,674644256330530816,294
1892,1746,674638615994089473,622
1893,1562,674632714662858753,614
1894,980,674606911342424069,107
1895,6487,674468880899788800,2203
1896,1107,674447403907457024,382
1897,1162,674436901579923456,419
1898,1485,674422304705744896,565
1899,708,674416750885273600,148
1900,1248,674410619106390016,499
1901,1558,674394782723014656,612
1902,884,674372068062928900,329
1903,581,674330906434379776,77
1904,1472,674318007229923329,551
1905,11823,674307341513269249,7397
1906,15402,674291837063053312,6310
1907,1632,674271431610523648,774
1908,931,674269164442398721,243
1909,1702,674265582246694913,899
1910,1350,674262580978937856,488
1911,1525,674255168825880576,599
1912,780,674082852460433408,181
1913,1016,674075285688614912,305
1914,6626,674063288070742018,2373
1915,3469,674053186244734976,1391
1916,1509,674051556661161984,512
1917,1470,674045139690631169,684
1918,748,674042553264685056,136
1919,1142,674038233588723717,436
1920,874,674036086168010753,233
1921,1866,674024893172875264,1305
1922,1176,674019345211760640,320
1923,1632,674014384960745472,689
1924,1245,674008982932058114,373
1925,2028,673956914389192708,1028
1926,1211,673919437611909120,387
1927,3319,673906403526995968,1734
1928,970,673887867907739649,267
1929,3202,673716320723169284,812
1930,3696,673715861853720576,2226
1931,1079,673711475735838725,317
1932,880,673709992831262724,293
1933,1115,673708611235921920,308
1934,1141,673707060090052608,416
1935,1304,673705679337693185,419
1936,1489,673700254269775872,606
1937,3953,673697980713705472,2085
1938,1810,673689733134946305,689
1939,1312,673688752737402881,524
1940,1500,673686845050527744,463
1941,1420,673680198160809984,496
1942,1297,673662677122719744,383
1943,744,673656262056419329,257
1944,1163,673636718965334016,394
1945,1649,673612854080196609,770
1946,1232,673583129559498752,391
1947,859,673580926094458881,282
1948,1432,673576835670777856,594
1949,1057,673363615379013632,328
1950,1509,673359818736984064,711
1951,1547,673355879178194945,623
1952,1710,673352124999274496,573
1953,759,673350198937153538,223
1954,2617,673345638550134785,1367
1955,1007,673343217010679808,282
1956,1316,673342308415348736,629
1957,14027,673320132811366400,8428
1958,896,673317986296586240,280
1959,7814,673295268553605120,3367
1960,1102,673270968295534593,393
1961,1471,673240798075449344,771
1962,2339,673213039743795200,897
1963,1767,673148804208660480,666
1964,2034,672997845381865473,761
1965,990,672995267319328768,314
1966,1007,672988786805112832,305
1967,1292,672984142909456390,572
1968,1872,672980819271634944,1052
1969,1748,672975131468300288,970
1970,993,672970152493887488,375
1971,1364,672968025906282496,580
1972,1476,672964561327235073,678
1973,1415,672902681409806336,532
1974,922,672898206762672129,443
1975,1611,672884426393653248,877
1976,1065,672877615439593473,391
1977,1363,672834301050937345,606
1978,1301,672828477930868736,516
1979,1009,672640509974827008,340
1980,1343,672622327801233409,520
1981,1270,672614745925664768,620
1982,1152,672609152938721280,409
1983,1153,672604026190569472,430
1984,1375,672594978741354496,638
1985,985,672591762242805761,349
1986,754,672591271085670400,197
1987,1064,672538107540070400,392
1988,672,672523490734551040,181
1989,1152,672488522314567680,462
1990,1176,672482722825261057,638
1991,736,672481316919734272,128
1992,1489,672475084225949696,739
1993,1406,672466075045466113,570
1994,6690,672272411274932228,3578
1995,1550,672267570918129665,645
1996,1188,672264251789176834,359
1997,2914,672256522047614977,1647
1998,1478,672254177670729728,779
1999,1789,672248013293752320,637
2000,711,672245253877968896,164
2001,926,672239279297454080,335
2002,1909,672231046314901505,1060
2003,813,672222792075620352,223
2004,2336,672205392827572224,1218
2005,1052,672169685991993344,391
2006,902,672160042234327040,381
2007,1814,672139350159835138,764
2008,2496,672125275208069120,1207
2009,1030,672095186491711488,386
2010,976,672082170312290304,386
2011,1345,672068090318987265,543
2012,8774,671896809300709376,4378
2013,1374,671891728106971137,594
2014,3593,671882082306625538,1451
2015,1474,671879137494245376,727
2016,1293,671874878652489728,582
2017,1165,671866342182637568,525
2018,949,671855973984772097,478
2019,7318,671789708968640512,3679
2020,1238,671768281401958400,552
2021,1745,671763349865160704,975
2022,1396,671744970634719232,813
2023,766,671743150407421952,240
2024,1497,671735591348891648,790
2025,8857,671729906628341761,4610
2026,13333,671561002136281088,7654
2027,947,671550332464455680,219
2028,1405,671547767500775424,630
2029,2069,671544874165002241,1107
2030,1130,671542985629241344,596
2031,959,671538301157904385,416
2032,1223,671536543010570240,430
2033,1066,671533943490011136,609
2034,871,671528761649688577,272
2035,1449,671520732782923777,560
2036,980,671518598289059840,306
2037,1671,671511350426865664,768
2038,7301,671504605491109889,3729
2039,955,671497587707535361,472
2040,1046,671488513339211776,494
2041,604,671486386088865792,215
2042,788,671485057807351808,243
2043,1465,671390180817915904,778
2044,1159,671362598324076544,309
2045,415,671357843010908160,155
2046,495,671355857343524864,118
2047,1006,671347597085433856,457
2048,762,671186162933985280,227
2049,1159,671182547775299584,361
2050,903,671166507850801152,374
2051,1722,671163268581498880,1172
2052,387,671159727754231808,86
2053,746,671154572044468225,228
2054,695,671151324042559489,161
2055,695,671147085991960577,241
2056,1209,671141549288370177,689
2057,963,671138694582165504,425
2058,773,671134062904504320,204
2059,3629,671122204919246848,2672
2060,1404,671115716440031232,812
2061,1189,671109016219725825,460
2062,1146,670995969505435648,306
2063,25458,670842764863651840,9270
2064,617,670840546554966016,206
2065,1155,670838202509447168,733
2066,461,670833812859932673,132
2067,761,670832455012716544,231
2068,5776,670826280409919488,4305
2069,804,670823764196741120,201
2070,632,670822709593571328,102
2071,3297,670815497391357952,1638
2072,1169,670811965569282048,283
2073,1187,670807719151067136,519
2074,2043,670804601705242624,1002
2075,351,670803562457407488,92
2076,755,670797304698376195,248
2077,864,670792680469889025,292
2078,687,670789397210615808,252
2079,625,670786190031921152,213
2080,847,670783437142401025,418
2081,1631,670782429121134593,824
2082,805,670780561024270336,301
2083,339,670778058496974848,76
2084,1111,670764103623966721,448
2085,463,670755717859713024,120
2086,993,670733412878163972,536
2087,863,670727704916926465,387
2088,1262,670717338665226240,522
2089,788,670704688707301377,390
2090,608,670691627984359425,255
2091,775,670679630144274432,307
2092,260,670676092097810432,45
2093,11128,670668383499735048,5328
2094,1584,670474236058800128,809
2095,363,670468609693655041,89
2096,1005,670465786746662913,585
2097,566,670452855871037440,219
2098,1232,670449342516494336,708
2099,6947,670444955656130560,2086
2100,674,670442337873600512,206
2101,1091,670435821946826752,553
2102,1455,670434127938719744,684
2103,334,670433248821026816,120
2104,1440,670428280563085312,673
2105,537,670427002554466305,174
2106,1362,670421925039075328,676
2107,654,670420569653809152,331
2108,587,670417414769758208,340
2109,2119,670411370698022913,954
2110,576,670408998013820928,235
2111,448,670403879788544000,165
2112,580,670385711116361728,226
2113,764,670374371102445568,283
2114,337,670361874861563904,70
2115,442,670338931251150849,118
2116,3994,670319130621435904,1301
2117,440,670303360680108032,143
2118,734,670290420111441920,299
2119,1071,670093938074779648,356
2120,724,670086499208155136,265
2121,2312,670079681849372674,1331
2122,1624,670073503555706880,836
2123,655,670069087419133954,257
2124,791,670061506722140161,365
2125,693,670055038660800512,349
2126,671,670046952931721218,187
2127,780,670040295598354432,117
2128,609,670037189829525505,296
2129,344,670003130994700288,97
2130,337,669993076832759809,88
2131,460,669972011175813120,170
2132,312,669970042633789440,64
2133,526,669942763794931712,177
2134,389,669926384437997569,111
2135,243,669923323644657664,61
2136,839,669753178989142016,425
2137,283,669749430875258880,68
2138,541,669684865554620416,93
2139,406,669683899023405056,116
2140,365,669682095984410625,139
2141,692,669680153564442624,303
2142,833,669661792646373376,461
2143,3664,669625907762618368,1906
2144,982,669603084620980224,390
2145,530,669597912108789760,160
2146,1546,669583744538451968,987
2147,450,669573570759163904,152
2148,1642,669571471778410496,1057
2149,242,669567591774625800,60
2150,397,669564461267722241,130
2151,376,669393256313184256,81
2152,1386,669375718304980992,763
2153,513,669371483794317312,188
2154,474,669367896104181761,166
2155,647,669363888236994561,242
2156,381,669359674819481600,131
2157,2804,669354382627049472,1338
2158,669,669353438988365824,268
2159,457,669351434509529089,198
2160,1043,669328503091937280,439
2161,595,669327207240699904,121
2162,513,669324657376567296,216
2163,934,669216679721873412,405
2164,458,669214165781868544,178
2165,1045,669203728096960512,503
2166,678,669037058363662336,327
2167,765,669015743032369152,391
2168,595,669006782128353280,263
2169,21607,669000397445533696,6708
2170,456,668994913074286592,247
2171,772,668992363537309700,367
2172,705,668989615043424256,344
2173,933,668988183816871936,499
2174,572,668986018524233728,176
2175,560,668981893510119424,325
2176,820,668979806671884288,372
2177,1358,668975677807423489,616
2178,152,668967877119254528,25
2179,733,668960084974809088,250
2180,291,668955713004314625,74
2181,278,668932921458302977,60
2182,330,668902994700836864,106
2183,412,668892474547511297,160
2184,548,668872652652679168,313
2185,470,668852170888998912,174
2186,454,668826086256599040,147
2187,592,668815180734689280,285
2188,729,668779399630725120,395
2189,549,668655139528511488,229
2190,932,668645506898350081,569
2191,920,668643542311546881,559
2192,1120,668641109086707712,561
2193,1083,668636665813057536,510
2194,2925,668633411083464705,1740
2195,744,668631377374486528,338
2196,331,668627278264475648,121
2197,408,668625577880875008,140
2198,1506,668623201287675904,825
2199,215,668620235289837568,45
2200,633,668614819948453888,332
2201,1726,668587383441514497,1142
2202,254,668567822092664832,61
2203,542,668544745690562560,239
2204,481,668542336805281792,226
2205,258,668537837512433665,78
2206,482,668528771708952576,236
2207,337,668507509523615744,113
2208,426,668496999348633600,139
2209,441,668484198282485761,248
2210,478,668480044826800133,155
2211,916,668466899341221888,543
2212,639,668297328638447616,313
2213,258,668291999406125056,34
2214,521,668286279830867968,143
2215,852,668274247790391296,241
2216,572,668268907921326080,251
2217,1351,668256321989451776,650
2218,1025,668248472370458624,511
2219,6423,668237644992782336,2987
2220,315,668226093875376128,110
2221,524,668221241640230912,209
2222,568,668204964695683073,203
2223,670,668190681446379520,204
2224,506,668171859951755264,202
2225,511,668154635664932864,330
2226,579,668142349051129856,301
2227,686,668113020489474048,256
2228,1317,667937095915278337,833
2229,309,667924896115245057,116
2230,217,667915453470232577,58
2231,509,667911425562669056,317
2232,872,667902449697558528,390
2233,1956,667886921285246976,1147
2234,844,667885044254572545,508
2235,403,667878741721415682,124
2236,649,667873844930215936,427
2237,3096,667866724293877760,1082
2238,250,667861340749471744,81
2239,294,667832474953625600,65
2240,1089,667806454573760512,522
2241,338,667801013445750784,98
2242,718,667793409583771648,343
2243,421,667782464991965184,253
2244,240,667773195014021121,59
2245,458,667766675769573376,228
2246,384,667728196545200128,157
2247,501,667724302356258817,332
2248,0,667550904950915073,35
2249,0,667550882905632768,33
2250,5966,667549055577362432,2389
2251,340,667546741521195010,130
2252,890,667544320556335104,547
2253,209,667538891197542400,69
2254,842,667534815156183040,559
2255,487,667530908589760512,253
2256,1748,667524857454854144,1162
2257,377,667517642048163840,198
2258,6965,667509364010450944,2211
2259,544,667502640335572993,227
2260,540,667495797102141441,286
2261,547,667491009379606528,236
2262,264,667470559035432960,101
2263,195,667455448082227200,65
2264,319,667453023279554560,93
2265,804,667443425659232256,604
2266,459,667437278097252352,248
2267,310,667435689202614272,85
2268,475,667405339315146752,225
2269,198,667393430834667520,58
2270,373,667369227918143488,168
2271,500,667211855547486208,250
2272,627,667200525029539841,271
2273,397,667192066997374976,109
2274,762,667188689915760640,430
2275,14707,667182792070062081,6436
2276,192,667177989038297088,57
2277,624,667176164155375616,473
2278,254,667174963120574464,86
2279,226,667171260800061440,94
2280,2747,667165590075940865,1186
2281,262,667160273090932737,65
2282,48930,667152164079423490,17746
2283,4728,667138269671505920,2300
2284,333,667119796878725120,131
2285,338,667090893657276420,130
2286,411,667073648344346624,126
2287,85,667070482143944705,14
2288,168,667065535570550784,49
2289,220,667062181243039745,56
2290,188,667044094246576128,51
2291,454,667012601033924608,233
2292,246,666996132027977728,97
2293,2602,666983947667116034,1013
2294,834,666837028449972224,567
2295,219,666835007768551424,80
2296,257,666826780179869698,98
2297,528,666817836334096384,258
2298,244,666804364988780544,94
2299,774,666786068205871104,497
2300,393,666781792255496192,203
2301,359,666776908487630848,178
2302,239,666739327293083650,66
2303,436,666701168228331520,223
2304,189,666691418707132416,48
2305,893,666649482315059201,590
2306,232,666644823164719104,85
2307,526,666454714377183233,212
2308,105,666447344410484738,21
2309,128,666437273139982337,49
2310,168,666435652385423360,54
2311,320,666430724426358785,199
2312,166,666428276349472768,84
2313,319,666421158376562688,112
2314,127,666418789513326592,47
2315,450,666411507551481857,328
2316,110,666407126856765440,41
2317,167,666396247373291520,86
2318,189,666373753744588802,93
2319,781,666362758909284353,574
2320,219,666353288456101888,73
2321,299,666345417576210432,139
2322,199,666337882303524864,92
2323,507,666293911632134144,357
2324,148,666287406224695296,67
2325,175,666273097616637952,76
2326,104,666268910803644416,35
2327,14376,666104133288665088,6645
2328,80,666102155909144576,13
2329,157,666099513787052032,68
2330,163,666094000022159362,75
2331,118,666082916733198337,45
2332,322,666073100786774016,165
2333,148,666071193221509120,62
2334,477,666063827256086533,221
2335,112,666058600524156928,57
2336,297,666057090499244032,142
2337,436,666055525042405380,254
2338,1225,666051853826850816,853
2339,132,666050758794694657,58
2340,109,666049248165822465,41
2341,299,666044226329800704,141
2342,125,666033412701032449,45
2343,129,666029285002620928,47
2344,2564,666020888022790149,518
2345,19873,888554962724278272,3603
2346,34736,874012996292530176,10596
2347,36976,870063196459192321,8530
2348,32720,867051520902168576,8108
2349,76295,862096992088072192,24238
2350,26559,845677943972139009,5195
2351,22781,843235543001513987,6601
2352,17097,837110210464448512,2636
2353,17109,827324948884643840,3400
2354,6910,802265048156610565,1526
2355,11031,775350846108426240,4388
